id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,summary
634,2016,Delhi,2016-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,22,0,MC Henriques,Feroz Shah Kotla,M Erasmus,C Shamshuddin,,the match was played in the city of Delhi. the match took place inside Feroz Shah Kotla. Kolkata Knight Riders decided to field after winning the toss. Sunrisers Hyderabad emerged victorious. the team won by 22 runs. MC Henriques took home the man of the match. 
635,2016,Delhi,2016-05-27,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,4,DA Warner,Feroz Shah Kotla,M Erasmus,CK Nandan,,the city of Delhi was the host for match. the venue for this match was Feroz Shah Kotla. Sunrisers Hyderabad decided to field after winning the toss. Sunrisers Hyderabad emerged victorious. the team won with 4 wickets to spare. the man of the match was DA Warner. 
636,2016,Bangalore,2016-05-29,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,8,0,BCJ Cutting,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,the city of Bangalore was the host for match. the venue for this match was M Chinnaswamy Stadium. the toss was won by Sunrisers Hyderabad and they chose to bat. Sunrisers Hyderabad emerged victorious. the team won by 8 runs. BCJ Cutting took home the man of the match. 
7894,2018,Mumbai,2018-04-07,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,DJ Bravo,Wankhede Stadium,Chris Gaffaney,A Nanda Kishore,Anil Chaudhary,the match was played in the city of Mumbai. the venue for this match was Wankhede Stadium. Chennai Super Kings decided to field after winning the toss. the match was won by Chennai Super Kings. the team won with 1 wickets to spare. DJ Bravo took home the man of the match. 
7895,2018,Mohali,2018-04-08,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rod Tucker,K Ananthapadmanabhan,Nitin Menon,"the city of Mohali was the host for match. the venue for this match was Punjab Cricket Association IS Bindra Stadium, Mohali. Kings XI Punjab decided to field after winning the toss. the match was won by Kings XI Punjab. the team won with 6 wickets to spare. the man of the match was KL Rahul. "
7896,2018,Kolkata,2018-04-08,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,SP Narine,Eden Gardens,C Shamshuddin,A.D Deshmukh,S Ravi,the city of Kolkata was the host for match. the venue for this match was Eden Gardens. the toss was won by Kolkata Knight Riders and they chose to field. Kolkata Knight Riders emerged victorious. the team won with 4 wickets to spare. SP Narine took home the man of the match. 
7897,2018,Hyderabad,2018-04-09,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Nigel Llong,Vineet Kulkarni,O Nandan,"the match was played in the city of Hyderabad. the match took place inside Rajiv Gandhi International Stadium, Uppal. Sunrisers Hyderabad decided to field after winning the toss. the match was won by Sunrisers Hyderabad. the team won with 9 wickets to spare. S Dhawan took home the man of the match. "
7898,2018,Chennai,2018-04-10,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,SW Billings,"MA Chidambaram Stadium, Chepauk",Anil Chaudhary,Chris Gaffaney,A Nanda Kishore,"the city of Chennai was the host for match. the match took place inside MA Chidambaram Stadium, Chepauk. Chennai Super Kings decided to field after winning the toss. Chennai Super Kings emerged victorious. the team won with 5 wickets to spare. the man of the match was SW Billings. "
7899,2018,Jaipur,2018-04-11,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,1,Rajasthan Royals,10,0,SV Samson,Sawai Mansingh Stadium,K Ananthapadmanabhan,Rod Tucker,Nitin Menon,the match was played in the city of Jaipur. the venue for this match was Sawai Mansingh Stadium. Delhi Daredevils decided to field after winning the toss. the match was won by Rajasthan Royals. the team won by 10 runs. the man of the match was SV Samson. 
7900,2018,Hyderabad,2018-04-12,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Nigel Llong,Vineet Kulkarni,"the match was played in the city of Hyderabad. the match took place inside Rajiv Gandhi International Stadium, Uppal. Sunrisers Hyderabad decided to field after winning the toss. Sunrisers Hyderabad emerged victorious. the team won with 1 wickets to spare. the man of the match was Rashid Khan. "
7901,2018,Bengaluru,2018-04-13,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,UT Yadav,M Chinnaswamy Stadium,S Ravi,A.D Deshmukh,C Shamshuddin,the city of Bengaluru was the host for match. the match took place inside M Chinnaswamy Stadium. Royal Challengers Bangalore decided to field after winning the toss. the match was won by Royal Challengers Bangalore. the team won with 4 wickets to spare. UT Yadav took home the man of the match. 
7902,2018,Mumbai,2018-04-14,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,JJ Roy,Wankhede Stadium,K Ananthapadmanabhan,Nitin Menon,Rod Tucker,the city of Mumbai was the host for match. the venue for this match was Wankhede Stadium. Delhi Daredevils decided to field after winning the toss. Delhi Daredevils emerged victorious. the team won with 7 wickets to spare. JJ Roy took home the man of the match. 
7903,2018,Kolkata,2018-04-14,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Stanlake,Eden Gardens,A Nanda Kishore,Anil Chaudhary,Chris Gaffaney,the match was played in the city of Kolkata. the venue for this match was Eden Gardens. Sunrisers Hyderabad decided to field after winning the toss. Sunrisers Hyderabad emerged victorious. the team won with 5 wickets to spare. B Stanlake took home the man of the match. 
7904,2018,Bengaluru,2018-04-15,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,19,0,SV Samson,M Chinnaswamy Stadium,C Shamshuddin,S Ravi,A.D Deshmukh,the match was played in the city of Bengaluru. the venue for this match was M Chinnaswamy Stadium. Royal Challengers Bangalore decided to field after winning the toss. Rajasthan Royals emerged victorious. the team won by 19 runs. the man of the match was SV Samson. 
7905,2018,Mohali,2018-04-15,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,4,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Vineet Kulkarni,O Nandan,Nigel Llong,"the match was played in the city of Mohali. the venue for this match was Punjab Cricket Association IS Bindra Stadium, Mohali. Chennai Super Kings decided to field after winning the toss. Kings XI Punjab emerged victorious. the team won by 4 runs. the man of the match was CH Gayle. "
7906,2018,Kolkata,2018-04-16,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,71,0,N Rana,Eden Gardens,Anil Chaudhary,A Nanda Kishore,Chris Gaffaney,the city of Kolkata was the host for match. the venue for this match was Eden Gardens. the toss was won by Delhi Daredevils and they chose to field. Kolkata Knight Riders emerged victorious. the team won by 71 runs. N Rana took home the man of the match. 
7907,2018,Mumbai,2018-04-17,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,46,0,RG Sharma,Wankhede Stadium,Rod Tucker,Nitin Menon,K Ananthapadmanabhan,the match was played in the city of Mumbai. the match took place inside Wankhede Stadium. the toss was won by Royal Challengers Bangalore and they chose to field. the match was won by Mumbai Indians. the team won by 46 runs. the man of the match was RG Sharma. 
7908,2018,Jaipur,2018-04-18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,N Rana,Sawai Mansingh Stadium,S Ravi,A.D Deshmukh,C Shamshuddin,the match was played in the city of Jaipur. the match took place inside Sawai Mansingh Stadium. Kolkata Knight Riders decided to field after winning the toss. the match was won by Kolkata Knight Riders. the team won with 7 wickets to spare. N Rana took home the man of the match. 
7909,2018,Mohali,2018-04-19,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Kings XI Punjab,15,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nigel Llong,Anil Chaudhary,Vineet Kulkarni,"the match was played in the city of Mohali. the match took place inside Punjab Cricket Association IS Bindra Stadium, Mohali. the toss was won by Kings XI Punjab and they chose to bat. the match was won by Kings XI Punjab. the team won by 15 runs. the man of the match was CH Gayle. "
7910,2018,Pune,2018-04-20,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,64,0,SR Watson,Maharashtra Cricket Association Stadium,Nitin Menon,K Ananthapadmanabhan,Rod Tucker,the city of Pune was the host for match. the match took place inside Maharashtra Cricket Association Stadium. Rajasthan Royals decided to field after winning the toss. the match was won by Chennai Super Kings. the team won by 64 runs. SR Watson took home the man of the match. 
7911,2018,Kolkata,2018-04-21,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,1,Kings XI Punjab,0,9,KL Rahul,Eden Gardens,C Shamshuddin,A.D Deshmukh,S Ravi,the city of Kolkata was the host for match. the match took place inside Eden Gardens. Kings XI Punjab decided to field after winning the toss. Kings XI Punjab emerged victorious. the team won with 9 wickets to spare. KL Rahul took home the man of the match. 
7912,2018,Bengaluru,2018-04-21,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,M Chinnaswamy Stadium,Chris Gaffaney,O Nandan,A Nanda Kishore,the city of Bengaluru was the host for match. the match took place inside M Chinnaswamy Stadium. the toss was won by Royal Challengers Bangalore and they chose to field. Royal Challengers Bangalore emerged victorious. the team won with 6 wickets to spare. AB de Villiers took home the man of the match. 
7913,2018,Hyderabad,2018-04-22,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,4,0,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,Vineet Kulkarni,Nigel Llong,"the city of Hyderabad was the host for match. the venue for this match was Rajiv Gandhi International Stadium, Uppal. the toss was won by Sunrisers Hyderabad and they chose to field. Chennai Super Kings emerged victorious. the team won by 4 runs. AT Rayudu took home the man of the match. "
7914,2018,Jaipur,2018-04-22,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,3,J Archer,Sawai Mansingh Stadium,Rod Tucker,K Ananthapadmanabhan,Nitin Menon,the match was played in the city of Jaipur. the venue for this match was Sawai Mansingh Stadium. the toss was won by Mumbai Indians and they chose to bat. the match was won by Rajasthan Royals. the team won with 3 wickets to spare. J Archer took home the man of the match. 
7915,2018,Delhi,2018-04-23,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,4,0,AS Rajpoot,Feroz Shah Kotla,O Nandan,A Nanda Kishore,Chris Gaffaney,the city of Delhi was the host for match. the venue for this match was Feroz Shah Kotla. Delhi Daredevils decided to field after winning the toss. Kings XI Punjab emerged victorious. the team won by 4 runs. AS Rajpoot took home the man of the match. 
7916,2018,Mumbai,2018-04-24,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Rashid Khan,Wankhede Stadium,C Shamshuddin,S Ravi,A.D Deshmukh,the match was played in the city of Mumbai. the match took place inside Wankhede Stadium. the toss was won by Mumbai Indians and they chose to field. Sunrisers Hyderabad emerged victorious. the team won by 31 runs. Rashid Khan took home the man of the match. 
7917,2018,Bengaluru,2018-04-25,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,M Chinnaswamy Stadium,Nigel Llong,Virender Kumar Sharma,Anil Chaudhary,the match was played in the city of Bengaluru. the venue for this match was M Chinnaswamy Stadium. Chennai Super Kings decided to field after winning the toss. Chennai Super Kings emerged victorious. the team won with 5 wickets to spare. the man of the match was MS Dhoni. 
7918,2018,Hyderabad,2018-04-26,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13,0,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Yeshwant Barde,Rod Tucker,"the city of Hyderabad was the host for match. the match took place inside Rajiv Gandhi International Stadium, Uppal. Kings XI Punjab decided to field after winning the toss. Sunrisers Hyderabad emerged victorious. the team won by 13 runs. AS Rajpoot took home the man of the match. "
7919,2018,Delhi,2018-04-27,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55,0,SS Iyer,Feroz Shah Kotla,C Shamshuddin,S Ravi,A Nanda Kishore,the city of Delhi was the host for match. the venue for this match was Feroz Shah Kotla. the toss was won by Kolkata Knight Riders and they chose to field. the match was won by Delhi Daredevils. the team won by 55 runs. the man of the match was SS Iyer. 
7920,2018,Pune,2018-04-28,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,Chris Gaffaney,Nitin Menon,Anil Dandekar,the match was played in the city of Pune. the match took place inside Maharashtra Cricket Association Stadium. Mumbai Indians decided to field after winning the toss. the match was won by Mumbai Indians. the team won with 8 wickets to spare. the man of the match was RG Sharma. 
7921,2018,Jaipur,2018-04-29,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,KS Williamson,Sawai Mansingh Stadium,Bruce Oxenford,A Nanda Kishore,S Ravi,the city of Jaipur was the host for match. the venue for this match was Sawai Mansingh Stadium. the toss was won by Sunrisers Hyderabad and they chose to bat. the match was won by Sunrisers Hyderabad. the team won by 11 runs. KS Williamson took home the man of the match. 
7922,2018,Bengaluru,2018-04-29,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,CA Lynn,M Chinnaswamy Stadium,Nigel Llong,Anil Chaudhary,Virender Kumar Sharma,the city of Bengaluru was the host for match. the venue for this match was M Chinnaswamy Stadium. Kolkata Knight Riders decided to field after winning the toss. Kolkata Knight Riders emerged victorious. the team won with 6 wickets to spare. the man of the match was CA Lynn. 
7923,2018,Pune,2018-04-30,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,13,0,SR Watson,Maharashtra Cricket Association Stadium,C Shamshuddin,Anil Dandekar,O Nandan,the match was played in the city of Pune. the match took place inside Maharashtra Cricket Association Stadium. Delhi Daredevils decided to field after winning the toss. the match was won by Chennai Super Kings. the team won by 13 runs. SR Watson took home the man of the match. 
